cid	atc	pert_iname	canonical_smiles	canonical_smiles_stereo	pert_id	inst_id	cell_id	det_plate	det_well	pert_mfc_id	pert_dose	pert_dose_unit	pert_type	pert_time	pert_time_unit	cell_type	base_cell_id	precursor_cell_id	modification	sample_type	primary_site	subtype	original_growth_pattern	provider_catalog_id	original_source_vendor	donor_age	donor_sex	donor_ethnicity
5284550	N06AA16	dosulepin	CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CSc2ccccc21	BRD-K54759182	REP.A007_MCF7_24H_X3.A2_B23:L19	MCF7	REP.A007_MCF7_24H_X3.A2_B23	L19	BRD-K54759182-003-08-0	10.0	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
5284550	N06AA16	dosulepin	CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CSc2ccccc21	BRD-K54759182	REP.A007_MCF7_24H_X3.A2_B23:L20	MCF7	REP.A007_MCF7_24H_X3.A2_B23	L20	BRD-K54759182-003-08-0	3.33333	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
5284550	N06AA16	dosulepin	CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CSc2ccccc21	BRD-K54759182	REP.A007_MCF7_24H_X3.A2_B23:L21	MCF7	REP.A007_MCF7_24H_X3.A2_B23	L21	BRD-K54759182-003-08-0	1.11111	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
5284550	N06AA16	dosulepin	CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CSc2ccccc21	BRD-K54759182	REP.A007_MCF7_24H_X3.A2_B23:L22	MCF7	REP.A007_MCF7_24H_X3.A2_B23	L22	BRD-K54759182-003-08-0	0.37037	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
5284550	N06AA16	dosulepin	CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CSc2ccccc21	BRD-K54759182	REP.A007_MCF7_24H_X3.A2_B23:L23	MCF7	REP.A007_MCF7_24H_X3.A2_B23	L23	BRD-K54759182-003-08-0	0.123457	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
5284550	N06AA16	dosulepin	CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CSc2ccccc21	BRD-K54759182	REP.A007_MCF7_24H_X3.A2_B23:L24	MCF7	REP.A007_MCF7_24H_X3.A2_B23	L24	BRD-K54759182-003-08-0	0.0411523	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X1_B22:I13	MCF7	REP.A012_MCF7_24H_X1_B22	I13	BRD-K02265150-001-26-5	10.0	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X1_B22:I14	MCF7	REP.A012_MCF7_24H_X1_B22	I14	BRD-K02265150-001-26-5	3.33333	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X1_B22:I15	MCF7	REP.A012_MCF7_24H_X1_B22	I15	BRD-K02265150-001-26-5	1.11111	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X1_B22:I16	MCF7	REP.A012_MCF7_24H_X1_B22	I16	BRD-K02265150-001-26-5	0.37037	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X1_B22:I18	MCF7	REP.A012_MCF7_24H_X1_B22	I18	BRD-K02265150-001-26-5	0.0411523	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X2_B22:I13	MCF7	REP.A012_MCF7_24H_X2_B22	I13	BRD-K02265150-001-26-5	10.0	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X2_B22:I14	MCF7	REP.A012_MCF7_24H_X2_B22	I14	BRD-K02265150-001-26-5	3.33333	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X2_B22:I15	MCF7	REP.A012_MCF7_24H_X2_B22	I15	BRD-K02265150-001-26-5	1.11111	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X2_B22:I16	MCF7	REP.A012_MCF7_24H_X2_B22	I16	BRD-K02265150-001-26-5	0.37037	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X2_B22:I17	MCF7	REP.A012_MCF7_24H_X2_B22	I17	BRD-K02265150-001-26-5	0.123457	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X2_B22:I18	MCF7	REP.A012_MCF7_24H_X2_B22	I18	BRD-K02265150-001-26-5	0.0411523	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X3_B22:I13	MCF7	REP.A012_MCF7_24H_X3_B22	I13	BRD-K02265150-001-26-5	10.0	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X3_B22:I14	MCF7	REP.A012_MCF7_24H_X3_B22	I14	BRD-K02265150-001-26-5	3.33333	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X3_B22:I16	MCF7	REP.A012_MCF7_24H_X3_B22	I16	BRD-K02265150-001-26-5	0.37037	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X3_B22:I17	MCF7	REP.A012_MCF7_24H_X3_B22	I17	BRD-K02265150-001-26-5	0.123457	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
2170	N06AA17	amoxapine	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	BRD-K02265150	REP.A012_MCF7_24H_X3_B22:I18	MCF7	REP.A012_MCF7_24H_X3_B22	I18	BRD-K02265150-001-26-5	0.0411523	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X1_B22:P07	MCF7	REP.A006_MCF7_24H_X1_B22	P07	BRD-K24219278-001-01-6	10.0	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X1_B22:P08	MCF7	REP.A006_MCF7_24H_X1_B22	P08	BRD-K24219278-001-01-6	3.33333	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X1_B22:P09	MCF7	REP.A006_MCF7_24H_X1_B22	P09	BRD-K24219278-001-01-6	1.11111	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X1_B22:P10	MCF7	REP.A006_MCF7_24H_X1_B22	P10	BRD-K24219278-001-01-6	0.37037	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X1_B22:P11	MCF7	REP.A006_MCF7_24H_X1_B22	P11	BRD-K24219278-001-01-6	0.123457	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X1_B22:P12	MCF7	REP.A006_MCF7_24H_X1_B22	P12	BRD-K24219278-001-01-6	0.0411523	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X2_B24:P07	MCF7	REP.A006_MCF7_24H_X2_B24	P07	BRD-K24219278-001-01-6	10.0	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X2_B24:P08	MCF7	REP.A006_MCF7_24H_X2_B24	P08	BRD-K24219278-001-01-6	3.33333	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X2_B24:P09	MCF7	REP.A006_MCF7_24H_X2_B24	P09	BRD-K24219278-001-01-6	1.11111	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X2_B24:P10	MCF7	REP.A006_MCF7_24H_X2_B24	P10	BRD-K24219278-001-01-6	0.37037	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X2_B24:P11	MCF7	REP.A006_MCF7_24H_X2_B24	P11	BRD-K24219278-001-01-6	0.123457	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X2_B24:P12	MCF7	REP.A006_MCF7_24H_X2_B24	P12	BRD-K24219278-001-01-6	0.0411523	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X3_B22:P07	MCF7	REP.A006_MCF7_24H_X3_B22	P07	BRD-K24219278-001-01-6	10.0	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X3_B22:P08	MCF7	REP.A006_MCF7_24H_X3_B22	P08	BRD-K24219278-001-01-6	3.33333	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X3_B22:P09	MCF7	REP.A006_MCF7_24H_X3_B22	P09	BRD-K24219278-001-01-6	1.11111	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X3_B22:P10	MCF7	REP.A006_MCF7_24H_X3_B22	P10	BRD-K24219278-001-01-6	0.37037	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X3_B22:P11	MCF7	REP.A006_MCF7_24H_X3_B22	P11	BRD-K24219278-001-01-6	0.123457	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
34870	N06AA19	amineptine	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	BRD-K24219278	REP.A006_MCF7_24H_X3_B22:P12	MCF7	REP.A006_MCF7_24H_X3_B22	P12	BRD-K24219278-001-01-6	0.0411523	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X1_B27:N19	MCF7	REP.A004_MCF7_24H_X1_B27	N19	BRD-K25433859-003-25-4	10.0	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X1_B27:N20	MCF7	REP.A004_MCF7_24H_X1_B27	N20	BRD-K25433859-003-25-4	3.33333	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X1_B27:N21	MCF7	REP.A004_MCF7_24H_X1_B27	N21	BRD-K25433859-003-25-4	1.11111	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X1_B27:N22	MCF7	REP.A004_MCF7_24H_X1_B27	N22	BRD-K25433859-003-25-4	0.37037	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X1_B27:N23	MCF7	REP.A004_MCF7_24H_X1_B27	N23	BRD-K25433859-003-25-4	0.123457	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X1_B27:N24	MCF7	REP.A004_MCF7_24H_X1_B27	N24	BRD-K25433859-003-25-4	0.0411523	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X2_B27:N19	MCF7	REP.A004_MCF7_24H_X2_B27	N19	BRD-K25433859-003-25-4	10.0	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X2_B27:N20	MCF7	REP.A004_MCF7_24H_X2_B27	N20	BRD-K25433859-003-25-4	3.33333	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X2_B27:N21	MCF7	REP.A004_MCF7_24H_X2_B27	N21	BRD-K25433859-003-25-4	1.11111	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X2_B27:N22	MCF7	REP.A004_MCF7_24H_X2_B27	N22	BRD-K25433859-003-25-4	0.37037	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X2_B27:N23	MCF7	REP.A004_MCF7_24H_X2_B27	N23	BRD-K25433859-003-25-4	0.123457	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X2_B27:N24	MCF7	REP.A004_MCF7_24H_X2_B27	N24	BRD-K25433859-003-25-4	0.0411523	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X3_B27:N19	MCF7	REP.A004_MCF7_24H_X3_B27	N19	BRD-K25433859-003-25-4	10.0	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X3_B27:N20	MCF7	REP.A004_MCF7_24H_X3_B27	N20	BRD-K25433859-003-25-4	3.33333	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X3_B27:N21	MCF7	REP.A004_MCF7_24H_X3_B27	N21	BRD-K25433859-003-25-4	1.11111	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X3_B27:N22	MCF7	REP.A004_MCF7_24H_X3_B27	N22	BRD-K25433859-003-25-4	0.37037	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X3_B27:N23	MCF7	REP.A004_MCF7_24H_X3_B27	N23	BRD-K25433859-003-25-4	0.123457	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
4011	N06AA21	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(c3ccccc31)c1ccccc12	BRD-K25433859	REP.A004_MCF7_24H_X3_B27:N24	MCF7	REP.A004_MCF7_24H_X3_B27	N24	BRD-K25433859-003-25-4	0.0411523	um	trt_cp	24.0	h	cell line	MCF7	-666	-666	tumor	breast	adenocarcinoma	adherent	HTB-22	ATCC	69	F	Caucasian
