cid	atc	pert_iname	canonical_smiles	canonical_smiles_stereo	pert_id	inst_id	rna_plate	rna_well	pert_type	pert_dose	pert_dose_unit	pert_time	pert_time_unit	cell_id	cell_type	base_cell_id	precursor_cell_id	modification	sample_type	primary_site	subtype	original_growth_pattern	provider_catalog_id	original_source_vendor	donor_age	donor_sex	donor_ethnicity
2771	N06AB04	citalopram	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	BRD-A47598013	CPC009_PC3_6H_X2_B3_DUO52HI53LO:B24	CPC009_PC3_6H_X2	B24	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2771	N06AB04	citalopram	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	BRD-A47598013	CPC009_PC3_6H_X3_B3_DUO52HI53LO:B24	CPC009_PC3_6H_X3	B24	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2771	N06AB04	citalopram	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	BRD-A47598013	CPC011_PC3_24H_X1_B3_DUO52HI53LO:P10	CPC011_PC3_24H_X1	P10	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2771	N06AB04	citalopram	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	BRD-A47598013	CPC011_PC3_24H_X2_B3_DUO52HI53LO:P10	CPC011_PC3_24H_X2	P10	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2771	N06AB04	citalopram	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	BRD-A47598013	CPC011_PC3_24H_X4_B5_DUO52HI53LO:P10	CPC011_PC3_24H_X4	P10	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2771	N06AB04	citalopram	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	BRD-A47598013	CPC011_PC3_24H_X5_B5_DUO52HI53LO:P10	CPC011_PC3_24H_X5	P10	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2771	N06AB04	citalopram	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	BRD-A47598013	CPC011_PC3_6H_X1_B3_DUO52HI53LO:P10	CPC011_PC3_6H_X1	P10	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2771	N06AB04	citalopram	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	BRD-A47598013	CPC011_PC3_6H_X3_B3_DUO52HI53LO:P10	CPC011_PC3_6H_X3	P10	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2771	N06AB04	citalopram	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	BRD-A47598013	CPC011_PC3_6H_X4_B5_DUO52HI53LO:P10	CPC011_PC3_6H_X4	P10	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
2771	N06AB04	citalopram	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	BRD-A47598013	CPC011_PC3_6H_X5_B5_DUO52HI53LO:P10	CPC011_PC3_6H_X5	P10	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-A62326914	CPC020_PC3_24H_X1_B5_DUO52HI53LO:B15	CPC020_PC3_24H_X1	B15	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-A62326914	CPC020_PC3_24H_X2_B5_DUO52HI53LO:B15	CPC020_PC3_24H_X2	B15	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-A62326914	CPC020_PC3_24H_X3_B5_DUO52HI53LO:B15	CPC020_PC3_24H_X3	B15	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-A62326914	CPC020_PC3_24H_X4_B5_DUO52HI53LO:B15	CPC020_PC3_24H_X4	B15	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-A62326914	CPC020_PC3_24H_X5_B5_DUO52HI53LO:B15	CPC020_PC3_24H_X5	B15	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-A62326914	CPC020_PC3_6H_X4_F1B4_DUO52HI53LO:B15	CPC020_PC3_6H_X4	B15	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-A62326914	CPC020_PC3_6H_X1_B4_DUO52HI53LO:B15	CPC020_PC3_6H_X1	B15	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-A62326914	CPC020_PC3_6H_X2_B4_DUO52HI53LO:B15	CPC020_PC3_6H_X2	B15	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-A62326914	CPC020_PC3_6H_X3_B4_DUO52HI53LO:B15	CPC020_PC3_6H_X3	B15	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-A62326914	CPC020_PC3_6H_X5_B5_DUO52HI53LO:B15	CPC020_PC3_6H_X5	B15	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K19277754	CPC011_PC3_24H_X1_B3_DUO52HI53LO:I12	CPC011_PC3_24H_X1	I12	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K19277754	CPC011_PC3_24H_X2_B3_DUO52HI53LO:I12	CPC011_PC3_24H_X2	I12	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K19277754	CPC011_PC3_24H_X4_B5_DUO52HI53LO:I12	CPC011_PC3_24H_X4	I12	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K19277754	CPC011_PC3_24H_X5_B5_DUO52HI53LO:I12	CPC011_PC3_24H_X5	I12	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K19277754	CPC011_PC3_6H_X1_B3_DUO52HI53LO:I12	CPC011_PC3_6H_X1	I12	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K19277754	CPC011_PC3_6H_X3_B3_DUO52HI53LO:I12	CPC011_PC3_6H_X3	I12	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K19277754	CPC011_PC3_6H_X4_B5_DUO52HI53LO:I12	CPC011_PC3_6H_X4	I12	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K19277754	CPC011_PC3_6H_X5_B5_DUO52HI53LO:I12	CPC011_PC3_6H_X5	I12	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC004_PC3_24H_X1_B3_DUO52HI53LO:H24	CPC004_PC3_24H_X1	H24	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC004_PC3_24H_X2_B3_DUO52HI53LO:H24	CPC004_PC3_24H_X2	H24	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC004_PC3_24H_X3_B3_DUO52HI53LO:H24	CPC004_PC3_24H_X3	H24	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC004_PC3_24H_X4_B4_DUO52HI53LO:H24	CPC004_PC3_24H_X4	H24	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC004_PC3_24H_X5_B5_DUO52HI53LO:H24	CPC004_PC3_24H_X5	H24	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC004_PC3_6H_X1_B3_DUO52HI53LO:H24	CPC004_PC3_6H_X1	H24	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC004_PC3_6H_X2_B3_DUO52HI53LO:H24	CPC004_PC3_6H_X2	H24	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC004_PC3_6H_X3_B3_DUO52HI53LO:H24	CPC004_PC3_6H_X3	H24	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC004_PC3_6H_X4_B4_DUO52HI53LO:H24	CPC004_PC3_6H_X4	H24	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC004_PC3_6H_X5_F1B5_DUO52HI53LO:H24	CPC004_PC3_6H_X5	H24	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPD003_PC3_24H_X1.L2_B6_DUO52HI53LO:K03	CPD003_PC3_24H_X1.L2	K03	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPD003_PC3_24H_X2.L2_B6_DUO52HI53LO:K03	CPD003_PC3_24H_X2.L2	K03	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPD003_PC3_6H_X1_B6_DUO52HI53LO:K03	CPD003_PC3_6H_X1	K03	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPD003_PC3_6H_X3.A2_B6_DUO52HI53LO:K03	CPD003_PC3_6H_X3.A2	K03	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPD003_PC3_6H_X3_B6_DUO52HI53LO:K03	CPD003_PC3_6H_X3	K03	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC011_PC3_24H_X1_B3_DUO52HI53LO:I21	CPC011_PC3_24H_X1	I21	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC011_PC3_24H_X2_B3_DUO52HI53LO:I21	CPC011_PC3_24H_X2	I21	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC011_PC3_24H_X4_B5_DUO52HI53LO:I21	CPC011_PC3_24H_X4	I21	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC011_PC3_24H_X5_B5_DUO52HI53LO:I21	CPC011_PC3_24H_X5	I21	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC011_PC3_6H_X1_B3_DUO52HI53LO:I21	CPC011_PC3_6H_X1	I21	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC011_PC3_6H_X3_B3_DUO52HI53LO:I21	CPC011_PC3_6H_X3	I21	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC011_PC3_6H_X4_B5_DUO52HI53LO:I21	CPC011_PC3_6H_X4	I21	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
43815	N06AB05	paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	BRD-K37991163	CPC011_PC3_6H_X5_B5_DUO52HI53LO:I21	CPC011_PC3_6H_X5	I21	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
68617	N06AB06	sertraline	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	BRD-K57174586	CPD003_PC3_24H_X1.L2_B6_DUO52HI53LO:L09	CPD003_PC3_24H_X1.L2	L09	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
68617	N06AB06	sertraline	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	BRD-K57174586	CPD003_PC3_24H_X2.L2_B6_DUO52HI53LO:L09	CPD003_PC3_24H_X2.L2	L09	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
68617	N06AB06	sertraline	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	BRD-K57174586	CPD003_PC3_6H_X3.A2_B6_DUO52HI53LO:L09	CPD003_PC3_6H_X3.A2	L09	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
68617	N06AB06	sertraline	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	BRD-K57174586	CPD003_PC3_6H_X1_B6_DUO52HI53LO:L09	CPD003_PC3_6H_X1	L09	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
68617	N06AB06	sertraline	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	BRD-K57174586	CPD003_PC3_6H_X3_B6_DUO52HI53LO:L09	CPD003_PC3_6H_X3	L09	trt_cp	10.0	um	6	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
68617	N06AB06	sertraline	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	BRD-K82036761	CPC004_PC3_24H_X2_B3_DUO52HI53LO:H13	CPC004_PC3_24H_X2	H13	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
68617	N06AB06	sertraline	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	BRD-K82036761	CPC004_PC3_24H_X3_B3_DUO52HI53LO:H13	CPC004_PC3_24H_X3	H13	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
68617	N06AB06	sertraline	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	BRD-K82036761	CPC004_PC3_24H_X4_B4_DUO52HI53LO:H13	CPC004_PC3_24H_X4	H13	trt_cp	10.0	um	24	h	PC3	cell line	PC3	-666	-666	tumor	prostate	adenocarcinoma	mix	CRL-1435	ATCC	62	M	Caucasian
